entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
678598,TcHgO3,Hg2O6Tc2,R-3,trigonal,0.0,True,0.20138357800505635,False,-1.09271289852051
681834,TcHgO3,Hg4O12Tc4,Pnma,orthorhombic,0.0,True,0.26668959600505615,False,-1.02740688052051
681835,TcHgO3,Hg4O12Tc4,Pnma,orthorhombic,0.0,True,0.24894339200505633,False,-1.04515308452051
826093,TcHgO3,Hg2O6Tc2,R-3c,trigonal,0.0,True,0.2763232070050563,False,-1.01777326952051
827115,TcHgO3,Hg2O6Tc2,R-3c,trigonal,0.0,True,0.3161376050050603,False,-0.977958871520506
350632,TcIrO3,IrO3Tc,Pm-3m,cubic,0.0,True,1.2814020395000012,False,-0.0597033845272534
353596,TcIrO3,IrO3Tc,Pm-3m,cubic,0.0,True,1.1589815895000015,False,-0.182123834527253
351185,TcMoO3,MoO3Tc,Pm-3m,cubic,0.0,True,1.17801326825,False,-0.625632548527253
351368,TcMoO3,MoO3Tc,Pm-3m,cubic,0.0,True,0.8312725462499999,False,-0.972373270527253
350469,TcNiO3,NiO3Tc,Pm-3m,cubic,0.0,True,1.2632098995000014,False,-0.254647561814789
349986,TcOsO3,O3OsTc,Pm-3m,cubic,0.0,True,1.3467587085000003,False,-0.0229217425272537
354148,TcOsO3,O3OsTc,Pm-3m,cubic,0.0,True,1.1069421965000001,False,-0.262738254527254
353796,TcPbO3,O3PbTc,Pm-3m,cubic,0.0,True,1.4363626785000014,False,-0.113463282527253
352828,TcPbO3,O3PbTc,Pm-3m,cubic,0.0,True,0.11858801450000445,False,-1.43123794652725
19002,TcPbO3,O12Pb4Tc4,Fd-3m,cubic,0.0,True,0.05936650150000444,False,-1.49045945952725
680313,TcPbO3,O3PbTc,P4mm,tetragonal,0.0,True,1.0764379145000014,False,-0.473388046527253
680312,TcPbO3,O3PbTc,P4mm,tetragonal,0.0,True,0.1179956225000045,False,-1.43183033852725
