entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
1349031,KBaCl3,Ba4Cl12K4,Pnma,orthorhombic,5.229,False,0.0552920515000017,False,-2.48423630687147
1348541,KCuCl3,Cl12Cu4K4,C2221,orthorhombic,0.403,False,0.0078741115000038,False,-1.31038228187147
1383199,KSrCl3,Cl3KSr,P4mm,tetragonal,4.671,False,0.0854711127500031,False,-2.41328117837147
1383547,KPbCl3,Cl3KPb,Pm-3m,cubic,2.18,False,0.0791370420000034,False,-1.64037612237147
1384250,KCaCl3,CaCl3K,Pm-3m,cubic,4.976,False,0.0451384409999997,False,-2.43054564037147
1385520,KSrCl3,Cl3KSr,Pm-3m,cubic,4.678,False,0.0864241467500033,False,-2.41232814437147
1385431,KBaCl3,BaCl3K,Pm-3m,cubic,4.321,False,0.181566154000002,False,-2.35796220437147
1385701,KCaCl3,CaCl3K,P4mm,tetragonal,4.976,False,0.0452326309999997,False,-2.43045145037147
1432050,KAgCl3,Ag2Cl6K2,Pm-3m,cubic,0.0,True,0.0087652425000037,False,-1.25150273587147
1432098,KAlCl3,Al2Cl6K2,Fm-3m,cubic,1.881,False,0.2297731510792611,False,-1.65973016637147
1432015,KCoCl3,Cl6Co2K2,Pm-3m,cubic,0.0,True,0.1112306967500036,False,-1.25386027437147
1432020,KCrCl3,Cl6Cr2K2,Pm-3m,cubic,0.0,True,0.0124307331246769,False,-1.59143970137147
1432021,KCuCl3,Cl6Cu2K2,Pm-3m,cubic,0.0,True,0.0172837130000038,False,-1.30097268037147
1432041,KRhCl3,Cl6K2Rh2,Pm-3m,cubic,0.0,True,0.1559054533495363,False,-1.18983176337147
1386789,KFeCl3,Cl6Fe2K2,Cmcm,orthorhombic,0.0,True,0.0157278671250031,False,-1.45251645637147
1387487,KCoCl3,Cl6Co2K2,P63/mmc,hexagonal,0.0,True,0.0177872877500036,False,-1.34730368337147
1386476,KCaCl3,CaCl3K,Pm-3m,cubic,4.977,False,0.0451697609999999,False,-2.43051432037147
1365033,KCuCl3,Cl6Cu2K2,C2/c,monoclinic,0.0,True,0.000372990000004,False,-1.31788340337147
1372191,KSnCl3,Cl6K2Sn2,R3c,trigonal,2.749,False,0.002337915,False,-1.65090841774171
1375135,KPbCl3,Cl6K2Pb2,Cmcm,orthorhombic,3.47,False,0.0026509010000033,False,-1.71686226337147
1377514,KGeCl3,Cl6Ge2K2,P21/m,monoclinic,3.596,False,0.0,True,-1.53132894237147
1364795,KPdCl3,Cl12K4Pd4,C2/c,monoclinic,1.465,False,0.0213117666666706,False,-1.30296544337147
1371141,KInCl3,Cl12In4K4,P-3,trigonal,2.938,False,0.0,True,-1.66216237837147
1372862,KAuCl3,Au4Cl12K4,P21/c,monoclinic,0.673,False,0.0,True,-1.22318885337147
1439666,KCuCl3,Cl6Cu2K2,P63/mmc,hexagonal,0.0,True,0.058729212000004,False,-1.25952718137147
1278198,MgAgCl3,Ag2Cl6Mg2,R-3,trigonal,2.983,False,0.0251420319999973,False,-1.49527574070481
1278116,MgTlCl3,Cl6Mg2Tl2,R-3,trigonal,3.941,False,0.0226004769999974,False,-1.72849845820481
1476165,MgTlCl3,Cl6Mg2Tl2,P63/mmc,hexagonal,4.442,False,0.0139783449999995,False,-1.737120590204808
1278186,MnAgCl3,Ag2Cl6Mn2,R-3,trigonal,1.941,False,0.0156965835000064,False,-1.04150853463009
6217,MnTlCl3,Cl12Mn4Tl4,Pnma,orthorhombic,1.987,False,0.0,True,-1.29593128163009
2999,MoNCl3,Cl12Mo4N4,P-1,triclinic,1.819,False,0.0212323378825033,False,-0.913693106940175
1276742,NaCaCl3,Ca4Cl12Na4,Pnma,orthorhombic,5.364,False,0.0190122034999999,False,-2.3958753280418
1278129,NaCaCl3,Ca2Cl6Na2,R-3,trigonal,5.711,False,0.0,True,-2.4148875315418
1278153,NaCdCl3,Cd2Cl6Na2,R-3,trigonal,3.909,False,0.005655124,False,-1.6220111155418
1346966,NaCdCl3,Cd2Cl6Na2,R3c,trigonal,3.091,False,0.023371808,False,-1.6042944315418
1278160,NaCoCl3,Cl6Co2Na2,R-3,trigonal,0.0,True,0.0632559025000032,False,-1.2512285715418
1346636,NaCuCl3,Cl12Cu4Na4,P-1,triclinic,0.0,True,0.0222010940000034,False,-1.2314596325418
1278162,NaFeCl3,Cl6Fe2Na2,R-3,trigonal,0.0,True,0.0385838960000033,False,-1.3611840445418
1278144,NaGeCl3,Cl6Ge2Na2,R-3,trigonal,3.491,False,0.035336923,False,-1.4257326425418
1373199,NaGeCl3,Cl6Ge2Na2,R3c,trigonal,3.785,False,0.0,True,-1.4610695655418
6976,NaHgCl3,Cl12Hg4Na4,Pnma,orthorhombic,2.418,False,0.0492172459999973,False,-1.26965778253506
2230,NaMnCl3,Cl6Mn2Na2,R-3,trigonal,2.345,False,0.0073696780000025,False,-1.61692139430042
1276707,NaMnCl3,Cl12Mn4Na4,Pnma,orthorhombic,1.526,False,0.0298936430000025,False,-1.59439742930042
1276737,NaNiCl3,Cl12Na4Ni4,Pnma,orthorhombic,0.0,True,0.0893215375000036,False,-1.2381126030418
1278124,NaNiCl3,Cl6Na2Ni2,R-3,trigonal,1.321,False,0.0469166170000034,False,-1.2805175235418
1366547,NaPbCl3,Cl6Na2Pb2,R3c,trigonal,3.695,False,0.0,True,-1.6663651535418
1278150,NaSiCl3,Cl6Na2Si2,R-3,trigonal,3.72,False,0.2505986141250045,False,-1.3362211785418
1278110,NaSnCl3,Cl6Na2Sn2,R-3,trigonal,3.298,False,0.0135285620000036,False,-1.58289979391204
1366548,NaSnCl3,Cl6Na2Sn2,R3c,trigonal,3.15,False,0.0005021570000036,False,-1.59592619891204
1278173,NaTiCl3,Cl6Na2Ti2,R-3,trigonal,0.231,False,0.1146270674999978,False,-1.76630852229906
1276735,NaZnCl3,Cl12Na4Zn4,Pnma,orthorhombic,3.245,False,0.1015523398125051,False,-1.5696168335418
1278184,NaZnCl3,Cl6Na2Zn2,R-3,trigonal,4.273,False,0.074454876812505,False,-1.5967142965418
21911,NbSeCl3,Cl12Nb4Se4,P2/c,monoclinic,0.879,False,0.0064338690000038,False,-1.31731273087147
1346149,NbSeCl3,Cl12Nb4Se4,P-1,triclinic,1.016,False,0.001059395500004,False,-1.32268720437147
1278171,NiAgCl3,Ag2Cl6Ni2,R-3,trigonal,0.787,False,0.0426883225000007,False,-0.721564776871473
1432183,RbAgCl3,Ag2Cl6Rb2,Pm-3m,cubic,0.0,True,0.0033884700000039,False,-1.27820151887147
1432321,RbAlCl3,Al2Cl6Rb2,Fm-3m,cubic,1.955,False,0.2095888875603029,False,-1.69223248037147
1376949,RbAuCl3,Au2Cl6Rb2,C2/m,monoclinic,0.864,False,0.0,True,-1.23675591937147
1348737,RbBaCl3,BaCl3Rb,Pm-3m,cubic,4.527,False,0.1273105415000031,False,-2.40844508937147
1285359,RbCaCl3,Ca4Cl12Rb4,Pnma,orthorhombic,5.577,False,0.0,True,-2.48261085687147
1285361,RbCaCl3,Ca4Cl12Rb4,Pnma,orthorhombic,4.422,False,0.143503044,False,-2.33910781287147
1285358,RbCaCl3,Ca4Cl12Rb4,Pnma,orthorhombic,5.58,False,0.0002690555,False,-2.48234180137147
1348396,RbCaCl3,CaCl3Rb,Pm-3m,cubic,5.123,False,0.0138244235,False,-2.46878643337147
1382778,RbCaCl3,CaCl3Rb,P4mm,tetragonal,5.126,False,0.0145750995,False,-2.46803575737147
6276,RbCdCl3,Cd4Cl12Rb4,Pnma,orthorhombic,3.692,False,0.0,True,-1.68526755287147
1346263,RbCdCl3,CdCl3Rb,Pm-3m,cubic,2.015,False,0.0233555494999999,False,-1.66191200337147
1347145,RbCdCl3,CdCl3Rb,Pm-3m,cubic,2.015,False,0.0237955034999999,False,-1.66147204937147
1346230,RbCdCl3,Cd2Cl6Rb2,P21/m,monoclinic,2.936,False,0.0372192165,False,-1.64804833637147
1384352,RbCdCl3,Cd2Cl6Rb2,P63/mmc,hexagonal,3.702,False,0.0145281674999999,False,-1.67073938537147
4591,RbCoCl3,Cl6Co2Rb2,Cmcm,orthorhombic,0.0,True,0.0079726740000019,False,-1.37114358537147
2102,RbCrCl3,Cl6Cr2Rb2,C2/m,monoclinic,,False,0.0583985544547958,False,-1.58759324337147
10243,RbCrCl3,Cl12Cr4Rb4,C2/c,monoclinic,0.495,False,0.0544848729547957,False,-1.59150692487147
1432126,RbCrCl3,Cl6Cr2Rb2,Pm-3m,cubic,0.0,True,0.0380068934547956,False,-1.60798490437147
3130,RbCuCl3,Cl12Cu4Rb4,C2,monoclinic,0.0,True,0.0758481065000038,False,-1.26271363687147
15079,RbCuCl3,Cl6Cu2Rb2,P63/mmc,hexagonal,0.0,True,0.0596464750000038,False,-1.27891526837147
3129,RbCuCl3,Cl12Cu4Rb4,Pbcn,orthorhombic,0.0,True,0.0508140335000038,False,-1.28774770987147
10244,RbCuCl3,Cl12Cu4Rb4,C2/c,monoclinic,0.0,True,0.0496457495000037,False,-1.28891599387147
1369890,RbCuCl3,Cl6Cu2Rb2,I4/mcm,tetragonal,0.0,True,9.090900000385815e-05,False,-1.33847083437147
1439782,RbCuCl3,Cl6Cu2Rb2,Cmc21,orthorhombic,0.0,True,0.0596358010000037,False,-1.27892594237147
1346276,RbFeCl3,Cl6Fe2Rb2,Cmcm,orthorhombic,0.0,True,0.0058843880000039,False,-1.48063937537147
2797,RbGeCl3,Cl6Ge2Rb2,P21/m,monoclinic,3.848,False,0.0,True,-1.54441609437147
1386464,RbGeCl3,Cl3GeRb,R3m,trigonal,1.989,False,0.0180741959999999,False,-1.52634189837147
1348924,RbHgCl3,Cl3HgRb,Pm-3m,cubic,0.0,True,0.0395014697499973,False,-1.33252302836473
1428629,RbInCl3,Cl6In2Rb2,Fm-3m,cubic,0.0,True,0.0569423580000001,False,-1.59700410637147
1432109,RbInCl3,Cl6In2Rb2,Fm-3m,cubic,1.368,False,0.0219244570000001,False,-1.63202200737147
1365339,RbInCl3,Cl6In2Rb2,P-1,triclinic,1.949,False,0.0,True,-1.65394646437147
2342,RbMgCl3,Cl12Mg4Rb4,P63/mmc,hexagonal,5.037,False,0.008428900499998,False,-2.14220214470481
1762,RbMnCl3,Cl18Mn6Rb6,P1,triclinic,1.126,False,0.0197880806666641,False,-1.67125811346343
6686,RbMnCl3,Cl18Mn6Rb6,P63/mmc,hexagonal,1.252,False,0.010032097000004,False,-1.68101409713009
1363495,RbMnCl3,Cl6Mn2Rb2,P63/mmc,hexagonal,1.247,False,0.002688722000004,False,-1.68835747213009
1388063,RbMnCl3,Cl3MnRb,Pm-3m,cubic,1.152,False,0.0205141180000041,False,-1.67053207613009
1432265,RbMnCl3,Cl6Mn2Rb2,Pm-3m,cubic,1.133,False,0.0196014530000041,False,-1.67144474113009
1443165,RbMnCl3,Cl6Mn2Rb2,P63/mmc,hexagonal,0.0,True,0.006851664000004,False,-1.68419453013009
2951,RbNiCl3,Cl6Ni2Rb2,P63/mmc,hexagonal,1.048,False,0.0002986310000041,False,-1.38653788937147
1443166,RbNiCl3,Cl6Ni2Rb2,P63/mmc,hexagonal,1.034,False,0.0010579400000041,False,-1.38577858037147
1348422,RbPbCl3,Cl12Pb4Rb4,Pnma,orthorhombic,3.421,False,0.0,True,-1.71942622037147
1386719,RbPbCl3,Cl3PbRb,Pm-3m,cubic,2.233,False,0.032676213,False,-1.68675000737147
1428637,RbRhCl3,Cl6Rb2Rh2,Pm-3m,cubic,0.0,True,0.1343677588014076,False,-1.20174373437147
1432121,RbScCl3,Cl6Rb2Sc2,Pm-3m,cubic,0.0,True,0.0,True,-2.19458374437147
1348908,RbSnCl3,Cl12Rb4Sn4,P21/c,monoclinic,2.67,False,0.0,True,-1.66166416074171
1432128,RbSnCl3,Cl6Rb2Sn2,Pm-3m,cubic,0.976,False,0.02827,False,-1.63339416074171
1250676,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,5.452,False,0.0,True,-2.50471089837147
1285418,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,4.436,False,0.1273823864999999,False,-2.37732851187147
1285416,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,3.994,False,0.2806900715,False,-2.22402082687147
1285421,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,5.449,False,0.0003920869999998,False,-2.50431881137147
1285423,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,4.604,False,0.1029746739999999,False,-2.40173622437147
1285419,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,5.605,False,0.0003450249999996,False,-2.50436587337147
1285422,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,4.595,False,0.1034324019999997,False,-2.40127849637147
1285420,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,5.447,False,0.0042192869999997,False,-2.50049161137147
1285417,RbSrCl3,Cl12Rb4Sr4,Pnma,orthorhombic,4.736,False,0.1092322979999997,False,-2.39547860037147
1345229,RbSrCl3,Cl3RbSr,P4mm,tetragonal,4.767,False,0.0450222989999997,False,-2.45968859937147
1385302,RbSrCl3,Cl3RbSr,Pm-3m,cubic,4.817,False,0.0466897669999997,False,-2.45802113137147
646411,RbTiCl3,Cl6Rb2Ti2,Cmcm,orthorhombic,0.0,True,0.0213098499999955,False,-1.89256782212873
1428683,RbTlCl3,Cl6Rb2Tl2,Pm-3m,cubic,0.0,True,0.0532857903627368,False,-1.46651428337147
22715,RbVCl3,Cl6Rb2V2,P63/mmc,hexagonal,0.0,True,0.0083573480000029,False,-1.70356779737147
1346743,RbZnCl3,Cl18Rb6Zn6,P63/mmc,hexagonal,2.592,False,0.0881076153333335,False,-1.65465243603814
1432373,ScTlCl3,Cl6Sc2Tl2,Pm-3m,cubic,0.0,True,0.2072621480000034,False,-1.70791090537147
1382441,SrTlCl3,Cl3SrTl,P4mm,tetragonal,3.862,False,0.088543016000004,False,-2.03361152637147
1278199,TiAgCl3,Ag2Cl6Ti2,R-3,trigonal,0.0,True,0.3017527404999969,False,-1.20134883362873
1278118,TiTlCl3,Cl6Ti2Tl2,R-3,trigonal,0.0,True,0.1153893884999961,False,-1.42694487212873
1432487,TiTlCl3,Cl6Ti2Tl2,Pm-3m,cubic,0.0,True,0.121438224499996,False,-1.42089603612873
1428765,TlAgCl3,Ag2Cl6Tl2,Pm-3m,cubic,0.0,True,0.0257579155000002,False,-0.869040443871474
7168,TlCdCl3,Cd4Cl12Tl4,Pnma,orthorhombic,3.273,False,0.0,True,-1.29960556337147
1278197,TlCdCl3,Cd2Cl6Tl2,R-3,trigonal,3.321,False,0.016644609,False,-1.28296095437147
19916,TlCoCl3,Cl6Co2Tl2,P63/mmc,hexagonal,0.0,True,0.0247262460000005,False,-0.966480565371473
19917,TlCoCl3,Cl18Co6Tl6,P63cm,hexagonal,0.0,True,0.0246943163333335,False,-0.96651249503814
1278166,TlCoCl3,Cl6Co2Tl2,R-3,trigonal,0.0,True,0.0804418059999995,False,-0.910765005371474
1432379,TlCrCl3,Cl6Cr2Tl2,Pm-3m,cubic,0.0,True,0.021663767586199,False,-1.20784438337147
1346674,TlCuCl3,Cl3CuTl,P4/mmm,tetragonal,0.0,True,0.0224742329999999,False,-0.911942278371474
1428751,TlCuCl3,Cl6Cu2Tl2,Pm-3m,cubic,0.0,True,0.0224566339999999,False,-0.911959877371474
1368788,TlCuCl3,Cl6Cu2Tl2,C2/c,monoclinic,0.0,True,0.0,True,-0.934416511371474
1278172,TlFeCl3,Cl6Fe2Tl2,R-3,trigonal,0.0,True,0.073373399000004,False,-1.01392126037147
1285450,TlFeCl3,Cl6Fe2Tl2,P63/mmc,hexagonal,0.0,True,0.020544308000004,False,-1.06675035137147
1285453,TlFeCl3,Cl6Fe2Tl2,P63mc,hexagonal,0.595,False,0.12440793,False,-0.962886729371474
1285451,TlFeCl3,Cl6Fe2Tl2,Cm,monoclinic,0.0,True,0.0732406270000041,False,-1.01405403237147
1285452,TlFeCl3,Cl6Fe2Tl2,P1,triclinic,0.27,False,0.0476046380000041,False,-1.03969002137147
1278192,TlGeCl3,Cl6Ge2Tl2,R-3,trigonal,2.826,False,0.0270553760000034,False,-1.11419664037147
1278131,TlNiCl3,Cl6Ni2Tl2,R-3,trigonal,0.955,False,0.0592120089999993,False,-0.929495749371474
1373790,TlPbCl3,Cl6Pb2Tl2,Cmcm,orthorhombic,3.003,False,0.0,True,-1.33661365737147
1432410,TlRhCl3,Cl6Rh2Tl2,Pm-3m,cubic,0.0,True,0.1505989546874769,False,-0.807715595371474
1278196,TlSiCl3,Cl6Si2Tl2,R-3,trigonal,2.267,False,0.1687640991250041,False,-1.07932931137147
1278156,TlSnCl3,Cl6Sn2Tl2,R-3,trigonal,3.33,False,0.0027624250000044,False,-1.26855918174171
1432383,TlSnCl3,Cl6Sn2Tl2,Pm-3m,cubic,0.8310000000000004,False,0.0641858890000044,False,-1.20713571774171
1278121,TlZnCl3,Cl6Tl2Zn2,R-3,trigonal,3.479,False,0.0964775540000033,False,-1.24811744537147
21009,WNCl3,Cl12N4W4,P-1,triclinic,1.933,False,0.0,True,-1.00912820944018
1278140,ZnAgCl3,Ag2Cl6Zn2,R-3,trigonal,2.261,False,0.0702355540625039,False,-1.02313900987147
1440785,BaNaF3,BaF3Na,Pm-3m,cubic,6.449,False,0.1714543640000041,False,-3.49877586964899
1382267,CaTlF3,CaF3Tl,Pm-3m,cubic,4.526,False,0.018153142000004,False,-3.28238755447866
1475984,CdPbF3,Cd2F6Pb2,R3c,trigonal,0.0,True,0.2494752040000003,False,-2.083597551478664
1348169,CoAgF3,Ag4Co4F12,P-1,triclinic,0.0,True,0.0320628678333367,False,-1.61945448947866
4222,CsAgF3,Ag2Cs2F6,I4/mcm,tetragonal,0.0,True,0.0003358580000036,False,-2.11349983697866
1430835,CsAgF3,Ag2Cs2F6,Pm-3m,cubic,0.0,True,0.0266319490000039,False,-2.08720374597866
1430874,CsAuF3,Au2Cs2F6,Pm-3m,cubic,0.0,True,0.1075006195565781,False,-1.87840690647866
1344290,CsBaF3,BaCsF3,Pm-3m,cubic,5.333,False,0.1013500140000021,False,-3.51249239147866
1439813,CsBaF3,Ba2Cs2F6,R3c,trigonal,6.287,False,0.097352960000002,False,-3.51648944547866
2582,CsBeF3,Be4Cs4F12,Pnma,orthorhombic,7.507,False,0.0,True,-3.36704799647866
1348007,CsBeF3,Be2Cs2F6,P21/m,monoclinic,7.033,False,0.0980441359999999,False,-3.26900386047866
646233,CsCaF3,CaCsF3,Pm-3m,cubic,7.598,False,0.0,True,-3.71749468547866
1346897,CsCaF3,Ca6Cs6F18,P63/mmc,hexagonal,7.447,False,0.0537141903333298,False,-3.66378049514533
1386486,CsCaF3,CaCsF3,P4mm,tetragonal,7.649,False,0.0063775499999998,False,-3.71111713547866
646364,CsCdF3,CdCsF3,Pm-3m,cubic,3.5,False,0.0032968860000002,False,-2.68997087347866
1345998,CsCdF3,Cd2Cs2F6,P63/mmc,hexagonal,4.133,False,0.146721882,False,-2.54654587747866
1346134,CsCdF3,Cd2Cs2F6,R3c,trigonal,3.587,False,0.0,True,-2.69326775947866
2978,CsCoF3,Co3Cs3F9,R-3m,trigonal,0.0,True,0.0615550770000039,False,-2.32451460547866
1384907,CsCoF3,Co2Cs2F6,P63/mmc,hexagonal,0.37,False,0.0171124810000038,False,-2.36895720147866
1385893,CsCoF3,Co2Cs2F6,P63/mmc,hexagonal,0.369,False,0.0028108470000036,False,-2.38325883547866
1441727,CsCoF3,Co2Cs2F6,Cmcm,orthorhombic,0.2390000000000001,False,0.1200617620000037,False,-2.26600792047866
1364814,CsCrF3,Cr2Cs2F6,I4/mcm,tetragonal,0.241,False,0.0966622897193376,False,-2.70884690147866
1386785,CsCuF3,CsCuF3,P4/mmm,tetragonal,0.0,True,0.073444507,False,-2.20034590547866
1374280,CsCuF3,Cs2Cu2F6,I4/mcm,tetragonal,0.0,True,0.0,True,-2.27379041247866
1442329,CsCuF3,Cs2Cu2F6,P4/mbm,tetragonal,0.0,True,0.0675909100000002,False,-2.20619950247866
1439781,CsCuF3,Cs2Cu2F6,Cmc21,orthorhombic,0.734,False,0.0903565699999964,False,-2.183433842478664
646365,CsFeF3,CsF3Fe,Pm-3m,cubic,0.0,True,0.0955138008250857,False,-2.47901852947866
1346156,CsFeF3,Cs2F6Fe2,Cmcm,orthorhombic,0.0,True,0.0440771828250858,False,-2.53045514747866
1385921,CsFeF3,Cs2F6Fe2,P63/mmc,hexagonal,0.0,True,0.0710094918250856,False,-2.50352283847866
1383682,CsGeF3,CsF3Ge,R3m,trigonal,3.512,False,0.0338537384999999,False,-2.66996042647866
3031,CsHgF3,CsF3Hg,Pm-3m,cubic,0.801,False,0.0015798359999972,False,-2.21662355447192
646366,CsMgF3,CsF3Mg,Pm-3m,cubic,7.429,False,0.0604619977499965,False,-3.407712933312
1345859,CsMgF3,Cs4F12Mg4,Pnma,orthorhombic,6.452,False,0.1524564597499966,False,-3.315718471312
1347174,CsMgF3,Cs6F18Mg6,P63/mmc,hexagonal,7.804,False,0.0482187594166667,False,-3.41995617164533
1349072,CsMgF3,Cs6F18Mg6,P63/mmc,hexagonal,7.475,False,0.0204440100833367,False,-3.44773092097866
1441726,CsMgF3,Cs2F6Mg2,Cmcm,orthorhombic,5.344,False,0.1094845107499966,False,-3.358690420312
6105,CsMnF3,Cs6F18Mn6,P63/mmc,hexagonal,1.918,False,0.0,True,-2.79515509323728
1346348,CsMnF3,CsF3Mn,Pm-3m,cubic,1.845,False,0.0138931989999999,False,-2.78126189423728
1347394,CsMnF3,CsF3Mn,Pm-3m,cubic,1.85,False,0.019678963,False,-2.77547613023728
1440977,CsMnF3,Cs2F6Mn2,I4/mcm,tetragonal,1.6909999999999998,False,0.0155029189999962,False,-2.779652174237284
1430860,CsNaF3,Cs2F6Na2,Pm-3m,cubic,0.0,True,0.1467353710000045,False,-2.31285144664899
25194,CsNiF3,Cs2F6Ni2,P63/mmc,hexagonal,1.265,False,0.0018548250000041,False,-2.37459813847866
2979,CsNiF3,Cs2F6Ni2,Cmcm,orthorhombic,1.463,False,0.1228126550000041,False,-2.25364030847866
25193,CsNiF3,Cs3F9Ni3,R-3m,trigonal,1.006,False,0.0026012160000039,False,-2.37385174747866
5908,CsPbF3,CsF3Pb,Pm-3m,cubic,2.714,False,0.0057823645000039,False,-2.75978974947866
16216,CsPbF3,Cs2F6Pb2,R3c,trigonal,3.462,False,0.0006849745000039,False,-2.76488713947866
1440780,CsPdF3,CsF3Pd,Pm-3m,cubic,0.0,True,0.0580174430000042,False,-2.06364636547866
1430584,CsRbF3,Cs2F6Rb2,Pm-3m,cubic,0.0,True,0.2345143950000023,False,-2.17842660847866
1430767,CsScF3,Cs2F6Sc2,Pm-3m,cubic,0.0,True,0.2171178119943628,False,-3.26834792347866
1430779,CsSnF3,Cs2F6Sn2,Pm-3m,cubic,1.2839999999999998,False,0.0616707355000039,False,-2.6986566588489
646362,CsSrF3,CsF3Sr,Pm-3m,cubic,6.806,False,0.0052700360000002,False,-3.65153320547866
1349133,CsSrF3,CsF3Sr,P4mm,tetragonal,6.805,False,0.0094928900000001,False,-3.64731035147866
1349212,CsSrF3,Cs2F6Sr2,R3c,trigonal,6.995,False,0.0110626900000001,False,-3.64574055147866
1285568,CsTlF3,Cs4F12Tl4,Pca21,orthorhombic,0.0,True,0.1625329605000036,False,-2.33215974397866
1440783,CsVF3,CsF3V,Pm-3m,cubic,0.609,False,0.133227625780111,False,-2.77970212547866
1347968,CsZnF3,CsF3Zn,Pm-3m,cubic,3.99,False,0.0367362538095292,False,-2.71307608347866
1348773,CsZnF3,CsF3Zn,Pm-3m,cubic,4.168,False,0.0585466978095294,False,-2.69126563947866
1348512,CsZnF3,Cs2F6Zn2,P63/mmc,hexagonal,5.314,False,0.0354814028095291,False,-2.71433093447866
1348754,CsZnF3,Cs4F12Zn4,Pnma,orthorhombic,4.758,False,0.1326043283095295,False,-2.61720800897866
22128,CuAgF3,Ag4Cu4F12,P-1,triclinic,0.0,True,0.0,True,-1.53392599697866
1347875,KBaF3,BaF3K,Pm-3m,cubic,4.518,False,0.235720790000002,False,-3.41027622047866
1376996,KBeF3,Be4F12K4,Pnma,orthorhombic,7.819,False,0.0087612382500039,False,-3.34995193847866
19784,KCaF3,CaF3K,Pm-3m,cubic,6.719,False,0.0278444775000004,False,-3.68525382847866
19734,KCaF3,Ca4F12K4,Pnma,orthorhombic,7.308,False,0.0,True,-3.71309830597866
15219,KCaF3,Ca4F12K4,P21/m,monoclinic,7.304,False,0.009253073,False,-3.70384523297866
646151,KCdF3,CdF3K,Pm-3m,cubic,3.202,False,0.0325424805,False,-2.65539855247866
22674,KCdF3,Cd4F12K4,Pnma,orthorhombic,3.739,False,0.0,True,-2.68794103297866
1347995,KCdF3,Cd8F24K8,P21/c,monoclinic,3.356,False,0.0433048465000003,False,-2.64463618647866
1348819,KCdF3,Cd8F24K8,P-1,triclinic,3.743,False,0.0902122002500003,False,-2.59772883272866
1441755,KCdF3,CdF3K,Cmmm,orthorhombic,3.353,False,0.0159694965000003,False,-2.67197153647866
3052,KCoF3,CoF3K,Pm-3m,cubic,0.0,True,0.138715859000003,False,-2.26723609647866
5381,KCrF3,CrF3K,P4/mmm,tetragonal,0.0,True,0.0762770563995758,False,-2.73935256647866
21937,KCrF3,Cr2F6K2,C2/m,monoclinic,0.0,True,0.0756889833995759,False,-2.73994063947866
21936,KCrF3,Cr2F6K2,I4/mcm,tetragonal,0.0,True,0.074910468399576,False,-2.74071915447866
110977,KCrF3,Cr2F6K2,C2/m,monoclinic,0.0,True,0.0798295843995759,False,-2.73580003847866
1429999,KCrF3,Cr2F6K2,Pm-3m,cubic,0.0,True,0.0870286893995762,False,-2.72860093347866
5380,KCuF3,CuF3K,P4/mmm,tetragonal,0.0,True,0.0084850680000032,False,-2.32331264847866
2433,KCuF3,Cu2F6K2,I4/mcm,tetragonal,0.0,True,0.0058094020000032,False,-2.32598831447866
4058,KCuF3,Cu2F6K2,P4/mbm,tetragonal,0.0,True,0.0071839640000033,False,-2.32461375247866
35868,KCuF3,Cu2F6K2,I4/mcm,tetragonal,0.0,True,0.1891550950000033,False,-2.14264262147866
76564,KCuF3,Cu8F24K8,P21/c,monoclinic,0.0,True,0.0056623822500032,False,-2.32613533422866
1209393,KCuF3,CuF3K,P4mm,tetragonal,0.0,True,0.0137605740000035,False,-2.31803714247866
1250669,KCuF3,CuF3K,Pmm2,orthorhombic,0.0,True,0.0073720380000033,False,-2.32442567847866
1285332,KCuF3,CuF3K,Pmm2,orthorhombic,0.0,True,0.0086969280000035,False,-2.32310078847866
1285335,KCuF3,CuF3K,Pmm2,orthorhombic,0.0,True,0.6404325340000034,False,-1.69136518247866
1285333,KCuF3,CuF3K,Pmm2,orthorhombic,0.0,True,0.0086760920000035,False,-2.32312162447866
1285334,KCuF3,CuF3K,Pmm2,orthorhombic,0.0,True,0.6480378260000035,False,-1.68375989047866
3092,KFeF3,F3FeK,Pm-3m,cubic,0.0,True,0.0411357088000032,False,-2.55141269247866
1430216,KFeF3,F6Fe2K2,Fm-3m,cubic,0.0,True,0.0687523558000036,False,-2.52379604547866
1369769,KFeF3,F6Fe2K2,I4/mcm,tetragonal,0.0,True,0.0404127588000036,False,-2.55213564247866
1430235,KGaF3,F6Ga2K2,Fm-3m,cubic,2.9030000000000005,False,0.105949329684805,False,-2.71778277547866
1370837,KGeF3,F6Ge2K2,P21/m,monoclinic,2.871,False,0.0045900810000039,False,-2.67890381047866
3033,KHgF3,F3HgK,Cmmm,orthorhombic,0.693,False,0.0691798479999974,False,-2.14802525547192
